"order_date","order_id","item_id","product_name","category","product_price","cogs","quantity","total_price","locations"
"2023-10-26","ORD-SB-002569","SB-LIV00206","Baterai  AAA A3","Gadgets","22100","17000",2,"44200","Jawa Barat"
"2023-10-26","ORD-SB-002569","SB-ALT00250","Makanan Kucing Kering rasa Tuna Dry 1.2 kg","Pet Care","74600","64800",2,"149200","Jawa Barat"
"2023-10-26","ORD-SB-002570","SB-FRS00115","Jamur King Oyster 200g","Vegetables","20300","17600",2,"40600","Jawa Timur"
"2023-10-26","ORD-SB-002570","SB-GRO0020","BUMBU RACIK INDOFOOD - BUMBU MASAK INSTAN - Sayur Sop","Condiments","2900","2480",2,"5800","Jawa Timur"
"2023-10-27","ORD-SB-002571","SB-GRO0045","Sasa Tepung Bumbu Serbaguna Original Fortified 210 gram","Condiments","7800","6700",1,"7800","Bali"
"2023-10-27","ORD-SB-002571","SB-GRO001","Pringles Cheesy Cheese Keripik 102gr","Snacks & Drinks","26000","20000",2,"52000","Bali"
"2023-10-27","ORD-SB-002572","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",1,"7600","Jawa Barat"
"2023-10-27","ORD-SB-002572","SB-FRZ00121","Slice Beef US Shortplate Sukiyaki/Yoshinoya 500 gr","Frozen Meat","79100","60780",2,"158200","Jawa Barat"
"2023-10-27","ORD-SB-002573","SB-FRS0064","Jeruk Lemon Import 1 kg","Fruits ","31600","27451",2,"63200","Jawa Barat"
"2023-10-27","ORD-SB-002573","SB-FRS0096","Metzger Classic Herb & Garlic Butter Cup (20 gr)","Eggs & Dairy Products","9000","7811",2,"18000","Jawa Barat"
"2023-10-27","ORD-SB-002574","SB-GRO0011","Aqua Air Mineral Botol 1.5 liter","Snacks & Drinks","5200","4500",1,"5200","Jawa Timur"
"2023-10-27","ORD-SB-002574","SB-GRO0052","BERAS RAJA ULTIMA 5KG","Sembako","66200","57541",2,"132400","Jawa Timur"
"2023-10-27","ORD-SB-002575","SB-GRO0054","Tropicana Slim Classic Refill 500gr - Pengganti Gula","Sembako","128500","91765",1,"128500","Jakarta"
"2023-10-27","ORD-SB-002575","SB-LIV00166","Tissue TOWEL Multifold ECONO RED 150s","Household Supplies","8800","6700",2,"17600","Jakarta"
"2023-10-27","ORD-SB-002576","SB-GRO0045","Sasa Tepung Bumbu Serbaguna Original Fortified 210 gram","Condiments","7800","6700",1,"7800","Bali"
"2023-10-27","ORD-SB-002576","SB-FRS00109","MyRoti Roti Isi Cokelat 58 gram","Bread and Bakery","5200","4500",1,"5200","Bali"
"2023-10-27","ORD-SB-002577","SB-GRO0013","Nestle MILO Coklat Nuggets 25g","Snacks & Drinks","118600","103123",1,"118600","Bali"
"2023-10-27","ORD-SB-002577","SB-GRO0051","Topi Koki Sentra Ramos Beras Putih 5 kg","Sembako","70700","61432",2,"141400","Bali"
"2023-10-27","ORD-SB-002578","SB-GRO0057","Himalayan Salt 1 Kg","Condiments","45100","32176",1,"45100","Jawa Tengah"
"2023-10-27","ORD-SB-002578","SB-LIV00167","Mama Lemon Sabun Cuci Piring Jeruk Nipis 430 ml","Household Supplies","9800","7500",2,"19600","Jawa Tengah"
"2023-10-27","ORD-SB-002579","SB-FRS0098","Anchor Pure New Zealand Butter Minidish (Salted ) - 10 x 7gr","Eggs & Dairy Products","34200","29667",1,"34200","Jawa Timur"
"2023-10-27","ORD-SB-002579","SB-FRS00110","5 Days Croissant Creamy Cheese ","Bread and Bakery","6900","6000",2,"13800","Jawa Timur"
"2023-10-27","ORD-SB-002580","SB-GRO002","Qtela Kerupuk Keriting Original 180 gram","Snacks & Drinks","10300","7890",1,"10300","Jawa Tengah"
"2023-10-27","ORD-SB-002580","SB-GRO007","Coca-Cola Original - Botol 1.5lt","Snacks & Drinks","10900","9401",2,"21800","Jawa Tengah"
"2023-10-27","ORD-SB-002581","SB-GRO0012","AQUA Air Mineral 600ml x 12 botol","Snacks & Drinks","53800","43000",1,"53800","Jawa Timur"
"2023-10-27","ORD-SB-002581","SB-FRZ00122","Dory Fish Fillet Premium 1 kg","Frozen Meat","50400","38700",2,"100800","Jawa Timur"
"2023-10-27","ORD-SB-002582","SB-FRZ00145","Ice Cream Magnum Mini Mix 6X45mL","Ice Cream","55000","47800",1,"55000","Jakarta"
"2023-10-27","ORD-SB-002582","SB-FRS0097","Anchor Pure New Zealand Butter Minidish Unsalted 10 pcs x 7 gram","Eggs & Dairy Products","34200","29667",1,"34200","Jakarta"
"2023-10-27","ORD-SB-002583","SB-GRO003","Cereal SIMBA Choco Chips Bag 1 kg","Snacks & Drinks","46500","35764",1,"46500","Jawa Timur"
"2023-10-27","ORD-SB-002583","SB-GRO0060","Wafer Coklat Superstar Triple Chocolate Box 12 Pcs @ 216 Gr","Snacks & Drinks","13600","11751",2,"27200","Jawa Timur"
"2023-10-27","ORD-SB-002584","SB-FRZ00123","Dada Ayam Boneless Tanpa Tulang & Kulit 1 kg","Frozen Meat","56100","43100",2,"112200","Jawa Tengah"
"2023-10-27","ORD-SB-002584","SB-GRO0050","SANIA BERAS 5KG","Sembako","65300","56700",2,"130600","Jawa Tengah"
"2023-10-27","ORD-SB-002585","SB-FRS0098","Anchor Pure New Zealand Butter Minidish (Salted ) - 10 x 7gr","Eggs & Dairy Products","34200","29667",2,"68400","Jawa Tengah"
"2023-10-27","ORD-SB-002585","SB-GRO004","Pocky Biskuit Stik Almond 36 gram","Snacks & Drinks","7700","6678",1,"7700","Jawa Tengah"
"2023-10-27","ORD-SB-002586","SB-GRO006","Monde Genji Strawberry Soft Pie 85gr","Snacks & Drinks","8700","7512",1,"8700","Jakarta"
"2023-10-27","ORD-SB-002586","SB-GRO0024","MUNIK Bumbu Tom Yam Bumbu Masak Instan [130 gr]","Condiments","66700","47610",1,"66700","Jakarta"
"2023-10-27","ORD-SB-002587","SB-FRZ00136","Glico Wings Ice Cream Frost Bite Coconut Shake 60mL","Ice Cream","5200","4000",1,"5200","Jakarta"
"2023-10-27","ORD-SB-002587","SB-GRO0034","Indomie Japanese Miso Ramen","Dry Food","6300","5412",2,"12600","Jakarta"
"2023-10-27","ORD-SB-002588","SB-GRO005","Monde Serena Snack Gold 50gr","Snacks & Drinks","4000","3475",2,"8000","Jawa Tengah"
"2023-10-27","ORD-SB-002588","SB-GRO0059","Francis Organic Kacang Almond Panggang 31 gram","Snacks & Drinks","14200","12300",2,"28400","Jawa Tengah"
"2023-10-27","ORD-SB-002589","SB-GRO0027","LEE KUM KEE Soy Sauce Dark Premium Kecap Hitam 500 ml","Condiments","60400","43124",1,"60400","Jakarta"
"2023-10-27","ORD-SB-002589","SB-FRZ00137","Wall's Cornetto Ice Cream PopCornetto 133mL","Ice Cream","16300","12500",2,"32600","Jakarta"
"2023-10-28","ORD-SB-002590","SB-FRS0093","Telur Ayam Negeri Omega 3 15 pcs","Eggs & Dairy Products","35900","27612",1,"35900","Jawa Timur"
"2023-10-28","ORD-SB-002590","SB-FRS00101","Emina Keju Mozzarella 160 gram","Eggs & Dairy Products","26200","22761",1,"26200","Jawa Timur"
"2023-10-28","ORD-SB-002591","SB-GRO006","Monde Genji Strawberry Soft Pie 85gr","Snacks & Drinks","8700","7512",2,"17400","Jawa Tengah"
"2023-10-28","ORD-SB-002591","SB-GRO0058","Ladaku Merica Lada Bubuk isi 6 pcs Pepper","Condiments","7500","6512",2,"15000","Jawa Tengah"
"2023-10-28","ORD-SB-002592","SB-GRO0035","1 ctn - Indomie Kaldu Ayam 75 gr","Dry Food","135900","108712",1,"135900","Jawa Barat"
"2023-10-28","ORD-SB-002592","SB-FRZ00138","Glico Wings Ice Cream Haku Tokyo Cheese Delight 110mL","Ice Cream","8800","6700",2,"17600","Jawa Barat"
"2023-10-28","ORD-SB-002593","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",1,"7600","Jawa Barat"
"2023-10-28","ORD-SB-002593","SB-FRS00102","Puck Keju Stik Processed Cheese Stick 6 pcs x 18 gram","Eggs & Dairy Products","65300","56771",2,"130600","Jawa Barat"
"2023-10-28","ORD-SB-002594","SB-GRO007","Coca-Cola Original - Botol 1.5lt","Snacks & Drinks","10900","9401",2,"21800","Jawa Timur"
"2023-10-28","ORD-SB-002594","SB-GRO0056","Dolpin Iodium Garam Dapur 250 gram","Condiments","4300","3712",2,"8600","Jawa Timur"
"2023-10-28","ORD-SB-002595","SB-GRO0036","Nongshim Chapagetti 140 Gr","Dry Food","28500","20300",1,"28500","Bali"
"2023-10-28","ORD-SB-002595","SB-FRZ00151","Chicken Nugget 250 gram","Frozen Food","31800","24400",1,"31800","Bali"
"2023-10-28","ORD-SB-002596","SB-GRO0031","Indomie Goreng Original Mie Instan 85 gram","Dry Food","3100","2345",2,"6200","Jakarta"
"2023-10-28","ORD-SB-002596","SB-FRS00103","Telur Bebek Mentah 4 pcs","Eggs & Dairy Products","18100","15661",2,"36200","Jakarta"
"2023-10-28","ORD-SB-002597","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",2,"15200","Jawa Tengah"
"2023-10-28","ORD-SB-002597","SB-GRO0055","TROPICAL MINYAK GORENG BOTOL 2 L","Sembako","32100","27861",1,"32100","Jawa Tengah"
"2023-10-28","ORD-SB-002598","SB-GRO0037","San Remo Pasta Panne Original Gluten Free 350 gram","Dry Food","56500","40300",1,"56500","Jawa Timur"
"2023-10-28","ORD-SB-002598","SB-FRZ00152","Fish Nugget 300 gram","Frozen Food","46600","35800",2,"93200","Jawa Timur"
"2023-10-28","ORD-SB-002599","SB-GRO0051","Topi Koki Sentra Ramos Beras Putih 5 kg","Sembako","70700","61432",2,"141400","Jawa Tengah"
"2023-10-28","ORD-SB-002599","SB-FRS00104","Telur Ayam Kampung Selenium isi 10 butir","Eggs & Dairy Products","38500","33451",1,"38500","Jawa Tengah"
"2023-10-28","ORD-SB-002600","SB-GRO0010","Root Beer Can 330 ml","Snacks & Drinks","8800","7651",1,"8800","Jawa Barat"
"2023-10-28","ORD-SB-002600","SB-GRO0053","Rose Brand Tebu Gula Pasir 1 kg","Sembako","14200","12300",2,"28400","Jawa Barat"
"2023-10-28","ORD-SB-002601","SB-GRO0049","Minyak Goreng Kelapa Barco 2 L","Sembako","85700","61200",1,"85700","Jawa Timur"
"2023-10-28","ORD-SB-002601","SB-FRZ00153","Crinkle Cut French Fries | Kentang Goreng Frozen (450 gr) ","Frozen Food","26800","20600",2,"53600","Jawa Timur"
"2023-10-28","ORD-SB-002602","SB-FRS0086","Wortel Brastagi 1 kg","Vegetables","20400","17699",1,"20400","Jakarta"
"2023-10-28","ORD-SB-002602","SB-FRS00108","Sari Roti Roti Tawar Pandan 370 gram","Bread and Bakery","16800","14550",1,"16800","Jakarta"
"2023-10-28","ORD-SB-002603","SB-GRO0014","Delfi Chacha Peanut Chocolate 40 gram","Snacks & Drinks","8700","7541",1,"8700","Bali"
"2023-10-28","ORD-SB-002603","SB-GRO0050","SANIA BERAS 5KG","Sembako","65300","56700",1,"65300","Bali"
"2023-10-28","ORD-SB-002604","SB-LIV00168","Rinso Molto Deterjen Bubuk Rose Fresh 770G","Household Supplies","31900","24500",2,"63800","Jawa Tengah"
"2023-10-28","ORD-SB-002604","SB-FRS00101","Emina Keju Mozzarella 160 gram","Eggs & Dairy Products","26200","22761",2,"52400","Jawa Tengah"
"2023-10-28","ORD-SB-002605","SB-FRS00111","5 Days Croissant Creamy Chocolate ","Bread and Bakery","6900","6000",2,"13800","Jawa Barat"
"2023-10-28","ORD-SB-002605","SB-GRO0015","Delfi Cokelat Hot Cocoa 3in1 isi 5 pcs x 25 gram","Snacks & Drinks","18200","15741",2,"36400","Jawa Barat"
"2023-10-28","ORD-SB-002606","SB-GRO005","Monde Serena Snack Gold 50gr","Snacks & Drinks","4000","3475",2,"8000","Jawa Timur"
"2023-10-28","ORD-SB-002606","SB-FRS0072","Melon Sakata Organik 1pcs ","Fruits ","61300","43716",1,"61300","Jawa Timur"
"2023-10-28","ORD-SB-002607","SB-LIV00181","PEPSODENT WHITE TOOTHPASTE PASTA GIGI PENCEGAH GIGI BERLUBANG 225G","Personal Care","18600","14300",2,"37200","Jakarta"
"2023-10-28","ORD-SB-002607","SB-FRS0079","Baby Caisim Hidroponik 200 gram","Vegetables","29300","25411",1,"29300","Jakarta"
"2023-10-28","ORD-SB-002608","SB-FRS00112","5 Days Croissant Mix Berries ","Bread and Bakery","6900","6000",1,"6900","Bali"
"2023-10-28","ORD-SB-002608","SB-GRO0016","ABC Saus Sambal Extra Pedas 380 g","Condiments","16100","12314",1,"16100","Bali"
"2023-10-29","ORD-SB-002609","SB-GRO0048","Sania Sawit Minyak Goreng Pouch 2 liter","Sembako","41800","32100",2,"83600","Jawa Barat"
"2023-10-29","ORD-SB-002609","SB-FRS0079","Baby Caisim Hidroponik 200 gram","Vegetables","29300","25411",1,"29300","Jawa Barat"
"2023-10-29","ORD-SB-002610","SB-LIV00182","Pepsodent Sikat Gigi Gentle Care Soft - 1Pc","Personal Care","11700","9000",1,"11700","Jawa Timur"
"2023-10-29","ORD-SB-002610","SB-LIV00190","Head & Shoulders Cool Menthol Shampoo 160 ml","Personal Care","37100","32200",1,"37100","Jawa Timur"
"2023-10-29","ORD-SB-002611","SB-FRS00113","Sari Roti Dorayaki Cokelat 55 gram","Bread and Bakery","6400","5500",2,"12800","Jakarta"
"2023-10-29","ORD-SB-002611","SB-GRO0017","ABC Saus Sambal Extra Pedas 275 ml","Condiments","14900","11412",2,"29800","Jakarta"
"2023-10-29","ORD-SB-002612","SB-GRO0047","Gulaku Tebu Gula Pasir 1 kg","Sembako","14600","11200",1,"14600","Bali"
"2023-10-29","ORD-SB-002612","SB-FRS0081","Sayur Romaine Lettuce Organik 250 Gram","Vegetables","14500","12541",2,"29000","Bali"
"2023-10-29","ORD-SB-002613","SB-LIV00183","Lifebuoy Sabun Mandi Cair Body Wash Cool Fresh Antibakteri 400Ml","Personal Care","25100","19260",2,"50200","Jawa Barat"
"2023-10-29","ORD-SB-002613","SB-FRS0097","Anchor Pure New Zealand Butter Minidish Unsalted 10 pcs x 7 gram","Eggs & Dairy Products","34200","29667",2,"68400","Jawa Barat"
"2023-10-29","ORD-SB-002614","SB-FRS00114","MyRoti Roti Pie Cheese 80 gram","Bread and Bakery","7800","6700",1,"7800","Jawa Timur"
"2023-10-29","ORD-SB-002614","SB-GRO0018","Bango Kecap Manis 135Ml","Condiments","13600","10412",1,"13600","Jawa Timur"
"2023-10-29","ORD-SB-002615","SB-GRO0046","Sumo Merah Beras Putih 5 kg","Sembako","74600","57312",2,"149200","Jakarta"
"2023-10-29","ORD-SB-002615","SB-FRS0085","Tomat Cherry Organik /250 g","Vegetables","27900","19871",1,"27900","Jakarta"
"2023-10-29","ORD-SB-002616","SB-LIV00206","Baterai  AAA A3","Gadgets","22100","17000",1,"22100","Bali"
"2023-10-29","ORD-SB-002616","SB-ALT00250","Makanan Kucing Kering rasa Tuna Dry 1.2 kg","Pet Care","74600","64800",1,"74600","Bali"
"2023-10-29","ORD-SB-002617","SB-FRS00115","Jamur King Oyster 200g","Vegetables","20300","17600",1,"20300","Jawa Barat"
"2023-10-29","ORD-SB-002617","SB-GRO0020","BUMBU RACIK INDOFOOD - BUMBU MASAK INSTAN - Sayur Sop","Condiments","2900","2480",1,"2900","Jawa Barat"
"2023-10-29","ORD-SB-002618","SB-GRO0045","Sasa Tepung Bumbu Serbaguna Original Fortified 210 gram","Condiments","7800","6700",1,"7800","Jawa Timur"
"2023-10-29","ORD-SB-002618","SB-GRO001","Pringles Cheesy Cheese Keripik 102gr","Snacks & Drinks","26000","20000",2,"52000","Jawa Timur"
"2023-10-29","ORD-SB-002619","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",2,"15200","Jakarta"
"2023-10-29","ORD-SB-002619","SB-FRZ00121","Slice Beef US Shortplate Sukiyaki/Yoshinoya 500 gr","Frozen Meat","79100","60780",2,"158200","Jakarta"
"2023-10-29","ORD-SB-002620","SB-FRS0064","Jeruk Lemon Import 1 kg","Fruits ","31600","27451",2,"63200","Jawa Barat"
"2023-10-29","ORD-SB-002620","SB-FRS0096","Metzger Classic Herb & Garlic Butter Cup (20 gr)","Eggs & Dairy Products","9000","7811",1,"9000","Jawa Barat"
"2023-10-29","ORD-SB-002621","SB-GRO0011","Aqua Air Mineral Botol 1.5 liter","Snacks & Drinks","5200","4500",1,"5200","Jawa Timur"
"2023-10-29","ORD-SB-002621","SB-GRO0052","BERAS RAJA ULTIMA 5KG","Sembako","66200","57541",2,"132400","Jawa Timur"
"2023-10-29","ORD-SB-002622","SB-GRO0054","Tropicana Slim Classic Refill 500gr - Pengganti Gula","Sembako","128500","91765",1,"128500","Jakarta"
"2023-10-29","ORD-SB-002622","SB-LIV00166","Tissue TOWEL Multifold ECONO RED 150s","Household Supplies","8800","6700",1,"8800","Jakarta"
"2023-10-29","ORD-SB-002623","SB-GRO0045","Sasa Tepung Bumbu Serbaguna Original Fortified 210 gram","Condiments","7800","6700",2,"15600","Jakarta"
"2023-10-29","ORD-SB-002623","SB-FRS00109","MyRoti Roti Isi Cokelat 58 gram","Bread and Bakery","5200","4500",2,"10400","Jakarta"
"2023-10-29","ORD-SB-002624","SB-GRO0013","Nestle MILO Coklat Nuggets 25g","Snacks & Drinks","118600","103123",2,"237200","Jawa Barat"
"2023-10-29","ORD-SB-002624","SB-GRO0051","Topi Koki Sentra Ramos Beras Putih 5 kg","Sembako","70700","61432",2,"141400","Jawa Barat"
"2023-10-29","ORD-SB-002625","SB-GRO0057","Himalayan Salt 1 Kg","Condiments","45100","32176",1,"45100","Jawa Timur"
"2023-10-29","ORD-SB-002625","SB-LIV00167","Mama Lemon Sabun Cuci Piring Jeruk Nipis 430 ml","Household Supplies","9800","7500",2,"19600","Jawa Timur"
"2023-10-29","ORD-SB-002626","SB-FRS0098","Anchor Pure New Zealand Butter Minidish (Salted ) - 10 x 7gr","Eggs & Dairy Products","34200","29667",2,"68400","Jakarta"
"2023-10-29","ORD-SB-002626","SB-FRS00110","5 Days Croissant Creamy Cheese ","Bread and Bakery","6900","6000",1,"6900","Jakarta"
"2023-10-29","ORD-SB-002627","SB-GRO002","Qtela Kerupuk Keriting Original 180 gram","Snacks & Drinks","10300","7890",1,"10300","Jakarta"
"2023-10-29","ORD-SB-002627","SB-GRO007","Coca-Cola Original - Botol 1.5lt","Snacks & Drinks","10900","9401",1,"10900","Jakarta"
"2023-10-30","ORD-SB-002628","SB-GRO0012","AQUA Air Mineral 600ml x 12 botol","Snacks & Drinks","53800","43000",1,"53800","Jakarta"
"2023-10-30","ORD-SB-002628","SB-FRZ00122","Dory Fish Fillet Premium 1 kg","Frozen Meat","50400","38700",2,"100800","Jakarta"
"2023-10-30","ORD-SB-002629","SB-FRZ00145","Ice Cream Magnum Mini Mix 6X45mL","Ice Cream","55000","47800",2,"110000","Jakarta"
"2023-10-30","ORD-SB-002629","SB-FRS0097","Anchor Pure New Zealand Butter Minidish Unsalted 10 pcs x 7 gram","Eggs & Dairy Products","34200","29667",2,"68400","Jakarta"
"2023-10-30","ORD-SB-002630","SB-GRO003","Cereal SIMBA Choco Chips Bag 1 kg","Snacks & Drinks","46500","35764",1,"46500","Jawa Barat"
"2023-10-30","ORD-SB-002630","SB-GRO0060","Wafer Coklat Superstar Triple Chocolate Box 12 Pcs @ 216 Gr","Snacks & Drinks","13600","11751",2,"27200","Jawa Barat"
"2023-10-30","ORD-SB-002631","SB-FRZ00123","Dada Ayam Boneless Tanpa Tulang & Kulit 1 kg","Frozen Meat","56100","43100",1,"56100","Jakarta"
"2023-10-30","ORD-SB-002631","SB-GRO0050","SANIA BERAS 5KG","Sembako","65300","56700",1,"65300","Jakarta"
"2023-10-30","ORD-SB-002632","SB-FRS0098","Anchor Pure New Zealand Butter Minidish (Salted ) - 10 x 7gr","Eggs & Dairy Products","34200","29667",1,"34200","Jakarta"
"2023-10-30","ORD-SB-002632","SB-GRO004","Pocky Biskuit Stik Almond 36 gram","Snacks & Drinks","7700","6678",1,"7700","Jakarta"
"2023-10-30","ORD-SB-002633","SB-GRO006","Monde Genji Strawberry Soft Pie 85gr","Snacks & Drinks","8700","7512",1,"8700","Jakarta"
"2023-10-30","ORD-SB-002633","SB-GRO0024","MUNIK Bumbu Tom Yam Bumbu Masak Instan [130 gr]","Condiments","66700","47610",1,"66700","Jakarta"
"2023-10-30","ORD-SB-002634","SB-FRZ00136","Glico Wings Ice Cream Frost Bite Coconut Shake 60mL","Ice Cream","5200","4000",1,"5200","Jakarta"
"2023-10-30","ORD-SB-002634","SB-GRO0034","Indomie Japanese Miso Ramen","Dry Food","6300","5412",1,"6300","Jakarta"
"2023-10-30","ORD-SB-002635","SB-GRO005","Monde Serena Snack Gold 50gr","Snacks & Drinks","4000","3475",1,"4000","Jakarta"
"2023-10-30","ORD-SB-002635","SB-GRO0059","Francis Organic Kacang Almond Panggang 31 gram","Snacks & Drinks","14200","12300",2,"28400","Jakarta"
"2023-10-30","ORD-SB-002636","SB-GRO0027","LEE KUM KEE Soy Sauce Dark Premium Kecap Hitam 500 ml","Condiments","60400","43124",1,"60400","Jakarta"
"2023-10-30","ORD-SB-002636","SB-FRZ00137","Wall's Cornetto Ice Cream PopCornetto 133mL","Ice Cream","16300","12500",2,"32600","Jakarta"
"2023-10-30","ORD-SB-002637","SB-FRS0093","Telur Ayam Negeri Omega 3 15 pcs","Eggs & Dairy Products","35900","27612",2,"71800","Jakarta"
"2023-10-30","ORD-SB-002637","SB-FRS00101","Emina Keju Mozzarella 160 gram","Eggs & Dairy Products","26200","22761",2,"52400","Jakarta"
"2023-10-30","ORD-SB-002638","SB-GRO006","Monde Genji Strawberry Soft Pie 85gr","Snacks & Drinks","8700","7512",2,"17400","Jakarta"
"2023-10-30","ORD-SB-002638","SB-GRO0058","Ladaku Merica Lada Bubuk isi 6 pcs Pepper","Condiments","7500","6512",1,"7500","Jakarta"
"2023-10-30","ORD-SB-002639","SB-GRO0035","1 ctn - Indomie Kaldu Ayam 75 gr","Dry Food","135900","108712",1,"135900","Jakarta"
"2023-10-30","ORD-SB-002639","SB-FRZ00138","Glico Wings Ice Cream Haku Tokyo Cheese Delight 110mL","Ice Cream","8800","6700",2,"17600","Jakarta"
"2023-10-30","ORD-SB-002640","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",1,"7600","Jakarta"
"2023-10-30","ORD-SB-002640","SB-FRS00102","Puck Keju Stik Processed Cheese Stick 6 pcs x 18 gram","Eggs & Dairy Products","65300","56771",2,"130600","Jakarta"
"2023-10-30","ORD-SB-002641","SB-GRO007","Coca-Cola Original - Botol 1.5lt","Snacks & Drinks","10900","9401",1,"10900","Jakarta"
"2023-10-30","ORD-SB-002641","SB-GRO0056","Dolpin Iodium Garam Dapur 250 gram","Condiments","4300","3712",1,"4300","Jakarta"
"2023-10-30","ORD-SB-002642","SB-GRO0036","Nongshim Chapagetti 140 Gr","Dry Food","28500","20300",1,"28500","Jakarta"
"2023-10-30","ORD-SB-002642","SB-FRZ00151","Chicken Nugget 250 gram","Frozen Food","31800","24400",1,"31800","Jakarta"
"2023-10-30","ORD-SB-002643","SB-GRO0031","Indomie Goreng Original Mie Instan 85 gram","Dry Food","3100","2345",1,"3100","Jakarta"
"2023-10-30","ORD-SB-002643","SB-FRS00103","Telur Bebek Mentah 4 pcs","Eggs & Dairy Products","18100","15661",2,"36200","Jakarta"
"2023-10-30","ORD-SB-002644","SB-GRO008","Tebs Tea With Soda Sparkling Mix Fruit Botol 500 ml","Snacks & Drinks","7600","6577",2,"15200","Jakarta"
"2023-10-30","ORD-SB-002644","SB-GRO0055","TROPICAL MINYAK GORENG BOTOL 2 L","Sembako","32100","27861",1,"32100","Jakarta"
"2023-10-30","ORD-SB-002645","SB-GRO0037","San Remo Pasta Panne Original Gluten Free 350 gram","Dry Food","56500","40300",1,"56500","Jakarta"
"2023-10-30","ORD-SB-002645","SB-FRZ00152","Fish Nugget 300 gram","Frozen Food","46600","35800",1,"46600","Jakarta"
